nickname,Desk,aweme_id,URL,play_count,digg_count,comment_count,share_count,collect_count,,createdAt,updatedAt
zuevich_ai,"Разбор всех триггеров в n8n (второй триггер) В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки ",7554788251303759118,https://www.tiktok.com/@zuevich_ai/video/7554788251303759118,643,32,1,1,11,,2025-10-01T16:20:22.517Z,2025-10-01T16:20:22.517Z
zuevich_ai,"Связка Lovable dev и n8n: Как запустить стартап без вложений в код В этой серии видео я показываю, как использовать Lovable dev вместе с n8n для создания сайтов и автоматизации без кода. Вы узнаете, как быстро собрать лендинг, подключить backend и сделать готовый инструмент для бизнеса. #LovableDev #n8n #нейросети #ИскусственныйИнтеллект #NoCode ",7554785945254382861,https://www.tiktok.com/@zuevich_ai/video/7554785945254382861,367,4,0,0,4,,2025-10-01T16:20:22.518Z,2025-10-01T16:20:22.518Z
zuevich_ai,"Имитация печати в AI Телеграм бота с командами и кнопками через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode ",7554339920332983565,https://www.tiktok.com/@zuevich_ai/video/7554339920332983565,165,5,0,0,1,,2025-10-01T16:20:22.519Z,2025-10-01T16:20:22.519Z
zuevich_ai,"Как работает ИИ агент (любой сервис) для службы поддержки через Вебхук от n8n В этой серии видео я показываю пятишаговую структуру разработки n8n проектов, которую используют только топовые разработчики. Раскрываю секреты создания стабильных AI агентов от этапа разработки до успешного внедрения в продакшн. На примере автоматизации службы поддержки покажу, как избежать ошибок и создать workflow, который работает без сбоев. #n8n #n8ntutorial #n8nобучение #aiдлябизнеса #созданиеагента ",7554338383737195790,https://www.tiktok.com/@zuevich_ai/video/7554338383737195790,534,22,0,1,9,,2025-10-01T16:20:22.520Z,2025-10-01T16:20:22.520Z
zuevich_ai,"Как работает ИИ агент (любой сервис) для службы поддержки через Вебхук от n8n В этой серии видео я показываю пятишаговую структуру разработки n8n проектов, которую используют только топовые разработчики. Раскрываю секреты создания стабильных AI агентов от этапа разработки до успешного внедрения в продакшн. На примере автоматизации службы поддержки покажу, как избежать ошибок и создать workflow, который работает без сбоев. #n8n #n8ntutorial #n8nобучение #aiдлябизнеса #созданиеагента ",7554336149079149838,https://www.tiktok.com/@zuevich_ai/video/7554336149079149838,446,11,0,1,6,,2025-10-01T16:20:22.521Z,2025-10-01T16:20:22.521Z
zuevich_ai,"LlamaIndex + n8n: Обработка 95 форматов файлов для RAG-агента  В этой серии видео я показываю, как создать универсального RAG-агента в n8n с помощью LlamaIndex и Supabase. Такой агент понимает не только текст, но и таблицы, PDF, изображения и презентации. Вы узнаете, как подключить разные форматы файлов, автоматизировать процесс через Telegram и сделать AI-ассистента, который даёт точные ответы на основе ваших документов. Используя связку n8n + LlamaIndex, мы автоматизируем обработку 95+ форматов файлов и создадим по-настоящему умного ИИ-ассистента. #RAGагент #n8n #llamaindex #supabase #векторныеБД ",7553907274952052023,https://www.tiktok.com/@zuevich_ai/video/7553907274952052023,313,5,0,1,3,,2025-10-01T16:20:22.522Z,2025-10-01T16:20:22.522Z
zuevich_ai,"Триггер для ручного запуска n8n или для тестирования В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки  ",7553902796626496782,https://www.tiktok.com/@zuevich_ai/video/7553902796626496782,341,0,0,1,0,,2025-10-01T16:20:22.523Z,2025-10-01T16:20:22.523Z
zuevich_ai,"Как создать AI Телеграм бота с командами и кнопками через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode ",7553902187013754125,https://www.tiktok.com/@zuevich_ai/video/7553902187013754125,314,3,0,0,1,,2025-10-01T16:20:22.524Z,2025-10-01T16:20:22.524Z
zuevich_ai,"Совмещает 2 фотокарточки и создаёт идеальный контент для соц.сетей В этой серии видео я показываю, как создать AI Агента для Telegram, который автоматически обрабатывает фотографии с помощью Gemini AI.  Грубо говоря это полноценный ИИ фотошоп Агент. Вы увидите, как бот может заменять объекты на фото, объединять изображения и выполнять другие задачи редактирования — всё через простые текстовые команды. Автоматизируйте обработку фото без навыков программирования!  Это удобный способ заменить рутинные действия и делать контент быстрее и качественнее. #n8n #geminiai #nanobanana #aiагент #n8nАвтоматизация ",7553536546763230478,https://www.tiktok.com/@zuevich_ai/video/7553536546763230478,502,18,2,1,8,,2025-10-01T16:20:22.524Z,2025-10-01T16:20:22.524Z
zuevich_ai,"Как выбрать триггер в n8n и не запутаться? В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки ",7553534011004521742,https://www.tiktok.com/@zuevich_ai/video/7553534011004521742,503,22,1,0,4,,2025-10-01T16:20:22.526Z,2025-10-01T16:20:22.526Z
zuevich_ai,"Создание AI меню и команд в Телеграм боте через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode",7553532071550127374,https://www.tiktok.com/@zuevich_ai/video/7553532071550127374,838,45,1,2,20,,2025-10-01T16:20:22.526Z,2025-10-01T16:20:22.526Z
zuevich_ai,"Настройка ноды Яндекс Диск в n8n В этой серии видео я покажу, как полностью заменить Google Drive на Яндекс Диск в n8n и создать мощную автоматизацию без навыков программирования. Разбираем пошаговую интеграцию с российскими серверами через API, настройку HTTP Request нод и создание готового workflow для работы с файлами.  Показываю реальные сценарии выгрузки и загрузки файлов, объясняю, как заменить Google Drive на российское облако, и рассказываю о практических лайфхаках для бизнеса. Всё просто, пошагово и без программирования! #n8n #яндексдиск #шаблонn8n #автоматизация #интеграцияn8n ",7553153404072250637,https://www.tiktok.com/@zuevich_ai/video/7553153404072250637,328,2,0,0,2,,2025-10-01T16:20:22.528Z,2025-10-01T16:20:22.528Z
zuevich_ai,"Резервная модель для ИИ агента В этой серии видео я покажу, как создать полностью автоматизированный контент завод с AI аватаром, который работает 24/7 без вашего участия.  Пока вы спите, система находит актуальные новости через Perplexity AI, создает вирусные скрипты с помощью Claude и генерирует готовые ролики через HeyGen. Больше никаких мучений с идеями для контента - ваш персональный AI помощник делает всё за вас.  #контентзавод #heygen #n8n #AIагент #Perplexity ",7553151603704859917,https://www.tiktok.com/@zuevich_ai/video/7553151603704859917,318,2,0,0,1,,2025-10-01T16:20:22.529Z,2025-10-01T16:20:22.529Z
zuevich_ai,"Транскрибация аудио до 8 часов с  помощью ноды Gemini AI В этой серии видео я покажу полный обзор экосистемы Gemini от Google и её интеграцию с n8n.Тестирую все ноды на практике: от генерации видео через Veo 3 до анализа PDF без сторонних парсеров.  Делюсь честным сравнением с OpenAI и показываю, как настроить автоматизацию для бизнеса.  #geminiai #n8n #GoogleAI #n8ntutorial #Veo3 ",7553149673502969101,https://www.tiktok.com/@zuevich_ai/video/7553149673502969101,457,19,0,1,4,,2025-10-01T16:20:22.529Z,2025-10-01T16:20:22.529Z
zuevich_ai,"Парсинг ВСЕХ форматов документов для вашего AI-агента: пошаговое руководство (LlamaIndex) В этой серии видео я показываю, как создать универсального RAG-агента в n8n с помощью LlamaIndex и Supabase. Такой агент понимает не только текст, но и таблицы, PDF, изображения и презентации. Вы узнаете, как подключить разные форматы файлов, автоматизировать процесс через Telegram и сделать AI-ассистента, который даёт точные ответы на основе ваших документов. Используя связку n8n + LlamaIndex, мы автоматизируем обработку 95+ форматов файлов и создадим по-настоящему умного ИИ-ассистента. #RAGагент #n8n #llamaindex #supabase #векторныеБД",7552792827172752654,https://www.tiktok.com/@zuevich_ai/video/7552792827172752654,329,8,0,0,3,,2025-10-01T16:20:22.530Z,2025-10-01T16:20:22.530Z
zuevich_ai,"Делаю AI Агента для обработки изображений в Telegram | Gemini 2.5 Flash В этой серии видео я показываю, как создать AI Агента для Telegram, который автоматически обрабатывает фотографии с помощью Gemini AI.  Грубо говоря это полноценный ИИ фотошоп Агент. Вы увидите, как бот может заменять объекты на фото, объединять изображения и выполнять другие задачи редактирования — всё через простые текстовые команды. Автоматизируйте обработку фото без навыков программирования!  Это удобный способ заменить рутинные действия и делать контент быстрее и качественнее. #n8n #geminiai #nanobanana #aiагент #n8nАвтоматизация ",7552789769042890039,https://www.tiktok.com/@zuevich_ai/video/7552789769042890039,474,14,0,0,7,,2025-10-01T16:20:22.531Z,2025-10-01T16:20:22.531Z
zuevich_ai,"Разбираем Telegram триггеры в n8n В этой серии видео я показываю, как использовать ноды Telegram в n8n для автоматизации. Разбираем самые популярные триггеры и действия, учимся подключать ботов и запускать полезные сценарии.  Это простой и понятный разбор, который поможет вам внедрить автоматизацию в свой Telegram и сделать работу удобнее. #n8n #telegramбот #telegramn8n #n8ntutorial #n8nуроки ",7552789471394041102,https://www.tiktok.com/@zuevich_ai/video/7552789471394041102,310,4,0,0,4,,2025-10-01T16:20:22.533Z,2025-10-01T16:20:22.533Z
zuevich_ai,"Как поселить ИИ бота в свой Telegram канал с помощью n8n В этой серии видео я показываю, как использовать ноды Telegram в n8n для автоматизации. Разбираем самые популярные триггеры и действия, учимся подключать ботов и запускать полезные сценарии.  Это простой и понятный разбор, который поможет вам внедрить автоматизацию в свой Telegram и сделать работу удобнее. #n8n #telegramбот #telegramn8n #n8ntutorial #n8nуроки ",7556133452408425783,https://www.tiktok.com/@zuevich_ai/video/7556133452408425783,294,5,0,0,1,,2025-10-01T16:27:24.824Z,2025-10-01T16:27:24.824Z
zuevich_ai,"про триггер Вебхук в n8n – заменит любую ноду В этой серии видео я показываю пятишаговую структуру разработки n8n проектов, которую используют только топовые разработчики. Раскрываю секреты создания стабильных AI агентов от этапа разработки до успешного внедрения в продакшн. На примере автоматизации службы поддержки покажу, как избежать ошибок и создать workflow, который работает без сбоев. #n8n #n8ntutorial #n8nобучение #aiдлябизнеса #созданиеагента ",7556131028029525261,https://www.tiktok.com/@zuevich_ai/video/7556131028029525261,328,16,0,0,9,,2025-10-01T16:27:24.825Z,2025-10-01T16:27:24.825Z
zuevich_ai,"Data Table в n8n заменяет базы данных для временного хранения В этой серии видео я покажу, как работать с новой нодой Data Table в n8n, которая позволяет создавать и управлять таблицами данных прямо в вашем рабочем процессе.  Это решение для тех, кто ищет способы упростить работу с данными и автоматизировать процессы без необходимости писать код. В этом видео вы увидите, как добавлять, обновлять и удалять данные, а также как использовать ноду для создания простого списка контактов.  #n8n #DataTable #nocode #n8nTutorial#GoogleSheets ",7556128597262486798,https://www.tiktok.com/@zuevich_ai/video/7556128597262486798,225,4,0,0,2,,2025-10-01T16:27:24.825Z,2025-10-01T16:27:24.825Z
zuevich_ai,"Redis Tutorial: Пошаговая настройка Redis в n8n для автоматизации В этой серии видео я покажу, как решить главную проблему Telegram ботов - хаотичные ответы на фрагментированные сообщения пользователей. Разбираю настройку Redis в n8n для создания умного буфера, который накапливает все сообщения от одного пользователя и отправляет их AI агенту одним блоком.  Больше никаких обрывочных ответов от ваших чат-ботов. #n8n #redis #nocode #AIАгент #redisn8n ",7555815577172856078,https://www.tiktok.com/@zuevich_ai/video/7555815577172856078,206,3,1,1,2,,2025-10-01T16:27:24.826Z,2025-10-01T16:27:24.826Z
zuevich_ai,"n8n Data Table: Полное руководство по практическому применению В этой серии видео я покажу практическое применение Data Table в n8n для создания независимых автоматизаций и AI агентов. Разберем четыре мощных способа использования этого инструмента: от создания динамических промптов до логирования работы агентов. Покажу, как навсегда избавиться от зависимости от Google таблиц и создать стабильные workflow без внешних сервисов. #n8n #datatable #AIагенты #n8nуроки #n8nобучение ",7555814497894599950,https://www.tiktok.com/@zuevich_ai/video/7555814497894599950,359,11,0,0,4,,2025-10-01T16:27:24.827Z,2025-10-01T16:27:24.827Z
zuevich_ai,"Простой и быстрый RAG АГЕНТА через n8n В этой серии видео я покажу революционный способ создания RAG AI агента, который работает в 10-15 раз дешевле традиционных решений. Используя n8n и новый инструмент Pinecone Assistant, вы сможете построить точного AI помощника без знаний программирования. Агент анализирует полные документы вместо фрагментов, что делает его ответы максимально точными с указанием конкретных источников и страниц. #RAG #AIагент #n8n #Pinecone #AI ",7555810330442583310,https://www.tiktok.com/@zuevich_ai/video/7555810330442583310,337,3,0,0,3,,2025-10-01T16:27:24.827Z,2025-10-01T16:27:24.827Z
zuevich_ai,"Принцип работы RAG АГЕНТА в n8n В этой серии видео я покажу революционный способ создания RAG AI агента, который работает в 10-15 раз дешевле традиционных решений. Используя n8n и новый инструмент Pinecone Assistant, вы сможете построить точного AI помощника без знаний программирования. Агент анализирует полные документы вместо фрагментов, что делает его ответы максимально точными с указанием конкретных источников и страниц. #RAG #AIагент #n8n #Pinecone #AI ",7555389842415439159,https://www.tiktok.com/@zuevich_ai/video/7555389842415439159,395,8,1,1,7,,2025-10-01T16:27:24.828Z,2025-10-01T16:27:24.828Z
zuevich_ai,"Redis в n8n: Настройка базы данных для AI и автоматизаций В этой серии видео я покажу, как решить главную проблему Telegram ботов - хаотичные ответы на фрагментированные сообщения пользователей. Разбираю настройку Redis в n8n для создания умного буфера, который накапливает все сообщения от одного пользователя и отправляет их AI агенту одним блоком.  Больше никаких обрывочных ответов от ваших чат-ботов. #n8n #redis #nocode #AIАгент #redisn8n ",7555387344363244813,https://www.tiktok.com/@zuevich_ai/video/7555387344363244813,355,14,0,1,8,,2025-10-01T16:27:24.828Z,2025-10-01T16:27:24.828Z
zuevich_ai,"Data Table в n8n – новые возможности   В этой серии видео я покажу, как работать с новой нодой Data Table в n8n, которая позволяет создавать и управлять таблицами данных прямо в вашем рабочем процессе.  Это решение для тех, кто ищет способы упростить работу с данными и автоматизировать процессы без необходимости писать код. В этом видео вы увидите, как добавлять, обновлять и удалять данные, а также как использовать ноду для создания простого списка контактов.  #n8n #DataTable #nocode #n8nTutorial#GoogleSheets ",7555386381451808014,https://www.tiktok.com/@zuevich_ai/video/7555386381451808014,531,23,0,0,5,,2025-10-01T16:27:24.829Z,2025-10-01T16:27:24.829Z
zuevich_ai,"Как создать AI Телеграм бота с командами и кнопками через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode ",7555224303021722893,https://www.tiktok.com/@zuevich_ai/video/7555224303021722893,147,5,0,0,0,,2025-10-01T16:27:24.829Z,2025-10-01T16:27:24.829Z
zuevich_ai,"Lovable dev + n8n: Как создать сайт с AI и автоматизировать бизнес без кода В этой серии видео я показываю, как использовать Lovable dev вместе с n8n для создания сайтов и автоматизации без кода. Вы узнаете, как быстро собрать лендинг, подключить backend и сделать готовый инструмент для бизнеса. #LovableDev #n8n #нейросети #ИскусственныйИнтеллект #NoCode ",7555220753172548919,https://www.tiktok.com/@zuevich_ai/video/7555220753172548919,330,6,0,3,4,,2025-10-01T16:27:24.830Z,2025-10-01T16:27:24.830Z
zuevich_ai,"Строим шаблон n8n, который объединяет раздробленные сообщения В этой серии видео я покажу, как решить главную проблему Telegram ботов - хаотичные ответы на фрагментированные сообщения пользователей. Разбираю настройку Redis в n8n для создания умного буфера, который накапливает все сообщения от одного пользователя и отправляет их AI агенту одним блоком.  Больше никаких обрывочных ответов от ваших чат-ботов. #n8n #redis #nocode #AIАгент #redisn8n ",7555219182326009102,https://www.tiktok.com/@zuevich_ai/video/7555219182326009102,361,10,0,0,4,,2025-10-01T16:27:24.831Z,2025-10-01T16:27:24.831Z
zuevich_ai,"Redis в n8n: Настройка базы данных для AI и автоматизаций В этой серии видео я покажу, как решить главную проблему Telegram ботов - хаотичные ответы на фрагментированные сообщения пользователей. Разбираю настройку Redis в n8n для создания умного буфера, который накапливает все сообщения от одного пользователя и отправляет их AI агенту одним блоком.  Больше никаких обрывочных ответов от ваших чат-ботов. #n8n #redis #nocode #AIАгент #redisn8n ",7554791557757422862,https://www.tiktok.com/@zuevich_ai/video/7554791557757422862,1464,61,0,6,29,,2025-10-01T16:27:24.831Z,2025-10-01T16:27:24.831Z
zuevich_ai,"Разбор всех триггеров в n8n (второй триггер) В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки ",7554788251303759118,https://www.tiktok.com/@zuevich_ai/video/7554788251303759118,643,32,1,1,11,,2025-10-01T16:27:24.832Z,2025-10-01T16:27:24.832Z
zuevich_ai,"Связка Lovable dev и n8n: Как запустить стартап без вложений в код В этой серии видео я показываю, как использовать Lovable dev вместе с n8n для создания сайтов и автоматизации без кода. Вы узнаете, как быстро собрать лендинг, подключить backend и сделать готовый инструмент для бизнеса. #LovableDev #n8n #нейросети #ИскусственныйИнтеллект #NoCode ",7554785945254382861,https://www.tiktok.com/@zuevich_ai/video/7554785945254382861,367,4,0,0,4,,2025-10-01T16:27:24.832Z,2025-10-01T16:27:24.832Z
zuevich_ai,"Имитация печати в AI Телеграм бота с командами и кнопками через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode ",7554339920332983565,https://www.tiktok.com/@zuevich_ai/video/7554339920332983565,165,5,0,0,1,,2025-10-01T16:27:24.833Z,2025-10-01T16:27:24.833Z
zuevich_ai,"Как работает ИИ агент (любой сервис) для службы поддержки через Вебхук от n8n В этой серии видео я показываю пятишаговую структуру разработки n8n проектов, которую используют только топовые разработчики. Раскрываю секреты создания стабильных AI агентов от этапа разработки до успешного внедрения в продакшн. На примере автоматизации службы поддержки покажу, как избежать ошибок и создать workflow, который работает без сбоев. #n8n #n8ntutorial #n8nобучение #aiдлябизнеса #созданиеагента ",7554338383737195790,https://www.tiktok.com/@zuevich_ai/video/7554338383737195790,534,22,0,1,9,,2025-10-01T16:27:24.834Z,2025-10-01T16:27:24.834Z
zuevich_ai,"Как работает ИИ агент (любой сервис) для службы поддержки через Вебхук от n8n В этой серии видео я показываю пятишаговую структуру разработки n8n проектов, которую используют только топовые разработчики. Раскрываю секреты создания стабильных AI агентов от этапа разработки до успешного внедрения в продакшн. На примере автоматизации службы поддержки покажу, как избежать ошибок и создать workflow, который работает без сбоев. #n8n #n8ntutorial #n8nобучение #aiдлябизнеса #созданиеагента ",7554336149079149838,https://www.tiktok.com/@zuevich_ai/video/7554336149079149838,446,11,0,1,6,,2025-10-01T16:27:24.834Z,2025-10-01T16:27:24.834Z
zuevich_ai,"LlamaIndex + n8n: Обработка 95 форматов файлов для RAG-агента  В этой серии видео я показываю, как создать универсального RAG-агента в n8n с помощью LlamaIndex и Supabase. Такой агент понимает не только текст, но и таблицы, PDF, изображения и презентации. Вы узнаете, как подключить разные форматы файлов, автоматизировать процесс через Telegram и сделать AI-ассистента, который даёт точные ответы на основе ваших документов. Используя связку n8n + LlamaIndex, мы автоматизируем обработку 95+ форматов файлов и создадим по-настоящему умного ИИ-ассистента. #RAGагент #n8n #llamaindex #supabase #векторныеБД ",7553907274952052023,https://www.tiktok.com/@zuevich_ai/video/7553907274952052023,313,5,0,1,3,,2025-10-01T16:27:24.835Z,2025-10-01T16:27:24.835Z
zuevich_ai,"Триггер для ручного запуска n8n или для тестирования В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки  ",7553902796626496782,https://www.tiktok.com/@zuevich_ai/video/7553902796626496782,341,0,0,1,0,,2025-10-01T16:27:24.836Z,2025-10-01T16:27:24.836Z
zuevich_ai,"Как создать AI Телеграм бота с командами и кнопками через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode ",7553902187013754125,https://www.tiktok.com/@zuevich_ai/video/7553902187013754125,314,3,0,0,1,,2025-10-01T16:27:24.836Z,2025-10-01T16:27:24.836Z
zuevich_ai,"Совмещает 2 фотокарточки и создаёт идеальный контент для соц.сетей В этой серии видео я показываю, как создать AI Агента для Telegram, который автоматически обрабатывает фотографии с помощью Gemini AI.  Грубо говоря это полноценный ИИ фотошоп Агент. Вы увидите, как бот может заменять объекты на фото, объединять изображения и выполнять другие задачи редактирования — всё через простые текстовые команды. Автоматизируйте обработку фото без навыков программирования!  Это удобный способ заменить рутинные действия и делать контент быстрее и качественнее. #n8n #geminiai #nanobanana #aiагент #n8nАвтоматизация ",7553536546763230478,https://www.tiktok.com/@zuevich_ai/video/7553536546763230478,502,18,2,1,8,,2025-10-01T16:27:24.837Z,2025-10-01T16:27:24.837Z
zuevich_ai,"Как выбрать триггер в n8n и не запутаться? В этой серии видео я показываю, как работают разные триггеры в n8n и зачем они нужны. Простыми словами объясняю, как запускать автоматизации и какие ошибки стоит избегать. Я покажу, как триггеры помогают запустить автоматизацию, чтобы рутина выполнялась без вашего участия.  #n8n #nocode #триггеры #webhook #n8nуроки ",7553534011004521742,https://www.tiktok.com/@zuevich_ai/video/7553534011004521742,503,22,1,0,4,,2025-10-01T16:27:24.837Z,2025-10-01T16:27:24.837Z
zuevich_ai,"Создание AI меню и команд в Телеграм боте через n8n В этой серии видео я покажу, как создать умный Telegram бот с командами меню и AI интеграцией в n8n. Разбираем готовый шаблон, который заменит службу поддержки и будет автоматически отвечать клиентам 24/7.  Никакого программирования - только no-code решения для автоматизации вашего бизнеса. #n8n #AI #TelegramBot ИскусственныйИнтеллект #NoCode",7553532071550127374,https://www.tiktok.com/@zuevich_ai/video/7553532071550127374,838,45,1,2,20,,2025-10-01T16:27:24.838Z,2025-10-01T16:27:24.838Z
zuevich_ai,"Настройка ноды Яндекс Диск в n8n В этой серии видео я покажу, как полностью заменить Google Drive на Яндекс Диск в n8n и создать мощную автоматизацию без навыков программирования. Разбираем пошаговую интеграцию с российскими серверами через API, настройку HTTP Request нод и создание готового workflow для работы с файлами.  Показываю реальные сценарии выгрузки и загрузки файлов, объясняю, как заменить Google Drive на российское облако, и рассказываю о практических лайфхаках для бизнеса. Всё просто, пошагово и без программирования! #n8n #яндексдиск #шаблонn8n #автоматизация #интеграцияn8n ",7553153404072250637,https://www.tiktok.com/@zuevich_ai/video/7553153404072250637,328,2,0,0,2,,2025-10-01T16:27:24.840Z,2025-10-01T16:27:24.840Z
zuevich_ai,"Резервная модель для ИИ агента В этой серии видео я покажу, как создать полностью автоматизированный контент завод с AI аватаром, который работает 24/7 без вашего участия.  Пока вы спите, система находит актуальные новости через Perplexity AI, создает вирусные скрипты с помощью Claude и генерирует готовые ролики через HeyGen. Больше никаких мучений с идеями для контента - ваш персональный AI помощник делает всё за вас.  #контентзавод #heygen #n8n #AIагент #Perplexity ",7553151603704859917,https://www.tiktok.com/@zuevich_ai/video/7553151603704859917,318,2,0,0,1,,2025-10-01T16:27:24.840Z,2025-10-01T16:27:24.840Z
zuevich_ai,"Транскрибация аудио до 8 часов с  помощью ноды Gemini AI В этой серии видео я покажу полный обзор экосистемы Gemini от Google и её интеграцию с n8n.Тестирую все ноды на практике: от генерации видео через Veo 3 до анализа PDF без сторонних парсеров.  Делюсь честным сравнением с OpenAI и показываю, как настроить автоматизацию для бизнеса.  #geminiai #n8n #GoogleAI #n8ntutorial #Veo3 ",7553149673502969101,https://www.tiktok.com/@zuevich_ai/video/7553149673502969101,457,19,0,1,4,,2025-10-01T16:27:24.841Z,2025-10-01T16:27:24.841Z
zuevich_ai,"Парсинг ВСЕХ форматов документов для вашего AI-агента: пошаговое руководство (LlamaIndex) В этой серии видео я показываю, как создать универсального RAG-агента в n8n с помощью LlamaIndex и Supabase. Такой агент понимает не только текст, но и таблицы, PDF, изображения и презентации. Вы узнаете, как подключить разные форматы файлов, автоматизировать процесс через Telegram и сделать AI-ассистента, который даёт точные ответы на основе ваших документов. Используя связку n8n + LlamaIndex, мы автоматизируем обработку 95+ форматов файлов и создадим по-настоящему умного ИИ-ассистента. #RAGагент #n8n #llamaindex #supabase #векторныеБД",7552792827172752654,https://www.tiktok.com/@zuevich_ai/video/7552792827172752654,329,8,0,0,3,,2025-10-01T16:27:24.841Z,2025-10-01T16:27:24.841Z
zuevich_ai,"Делаю AI Агента для обработки изображений в Telegram | Gemini 2.5 Flash В этой серии видео я показываю, как создать AI Агента для Telegram, который автоматически обрабатывает фотографии с помощью Gemini AI.  Грубо говоря это полноценный ИИ фотошоп Агент. Вы увидите, как бот может заменять объекты на фото, объединять изображения и выполнять другие задачи редактирования — всё через простые текстовые команды. Автоматизируйте обработку фото без навыков программирования!  Это удобный способ заменить рутинные действия и делать контент быстрее и качественнее. #n8n #geminiai #nanobanana #aiагент #n8nАвтоматизация ",7552789769042890039,https://www.tiktok.com/@zuevich_ai/video/7552789769042890039,474,14,0,0,7,,2025-10-01T16:27:24.842Z,2025-10-01T16:27:24.842Z
zuevich_ai,"Разбираем Telegram триггеры в n8n В этой серии видео я показываю, как использовать ноды Telegram в n8n для автоматизации. Разбираем самые популярные триггеры и действия, учимся подключать ботов и запускать полезные сценарии.  Это простой и понятный разбор, который поможет вам внедрить автоматизацию в свой Telegram и сделать работу удобнее. #n8n #telegramбот #telegramn8n #n8ntutorial #n8nуроки ",7552789471394041102,https://www.tiktok.com/@zuevich_ai/video/7552789471394041102,310,4,0,0,4,,2025-10-01T16:27:24.843Z,2025-10-01T16:27:24.843Z
zuevich_ai,"Как поселить ИИ бота в свой Telegram канал с помощью n8n В этой серии видео я показываю, как использовать ноды Telegram в n8n для автоматизации. Разбираем самые популярные триггеры и действия, учимся подключать ботов и запускать полезные сценарии.  Это простой и понятный разбор, который поможет вам внедрить автоматизацию в свой Telegram и сделать работу удобнее. #n8n #telegramбот #telegramn8n #n8ntutorial #n8nуроки ",7556133452408425783,https://www.tiktok.com/@zuevich_ai/video/7556133452408425783,296,5,0,0,1,,2025-10-01T17:10:10.673Z,2025-10-01T17:10:10.673Z
